farmer_id,gender,age,is_youth,is_pwd,disability_type,farmer_type,has_land_title,county,crop,crop_stage,season,phone_type,preferred_channel,preferred_language,literacy_level,loan_request,completed_repayment_history,missed_repayment,has_formal_credit_history,has_sales_records,has_buyer_records,active_savings_group,savings_group_reliability,cooperative_member,cooperative_reliability,cooperative_repayment_score,reliable_buyer,buyer_payment_reliability,verified_input_purchase,input_purchase_count,input_purchase_frequency,extension_support,mobile_money_consistency,peer_lending_reliability,seasonal_income_pattern,market_payment_consistency,climate_risk_level,pest_risk_level,market_delay_risk,localized_pest_outbreak,localized_drought_exposure,latent_repayment_probability,repayment_outcome,target_repaid_on_time
SYN-28480,female,26,True,False,,Youth farmer,False,Makueni,Maize,vegetative,long_rains,feature_phone,ussd,en,medium,17393,False,False,False,False,True,False,none,False,none,,True,strong,True,3,medium,False,unknown,none,volatile,medium,high,medium,high,low,high,0.1189,late,0
SYN-20424,female,18,True,False,,Youth farmer,False,Kakamega,Maize,flowering,long_rains,feature_phone,ussd,en,high,12674,True,False,True,False,True,True,medium,False,none,,True,medium,True,1,low,False,unknown,weak,moderate,strong,low,low,medium,none,low,0.7595,fully_repaid,1
SYN-13870,male,58,False,False,,Smallholder farmer,True,Uasin Gishu,Sorghum,vegetative,long_rains,feature_phone,ussd,sw,medium,5728,False,False,False,False,False,False,none,False,none,,False,none,True,1,low,False,medium,none,moderate,none,medium,low,low,low,medium,0.2518,late,0
SYN-24687,male,59,False,False,,Smallholder farmer,False,Machakos,Maize,harvest,long_rains,smartphone,app,sw,medium,5414,True,False,False,False,True,False,none,False,none,,True,medium,True,7,high,True,low,strong,moderate,medium,high,medium,low,low,high,0.7906,on_time,1
SYN-22670,female,43,False,False,,Women farmer,False,Uasin Gishu,Vegetables,vegetative,long_rains,feature_phone,ussd,en,low,11473,True,False,False,True,False,True,medium,True,medium,63.0,False,none,True,1,low,False,medium,medium,moderate,weak,high,medium,low,medium,high,0.8186,fully_repaid,1
SYN-17695,male,38,False,False,,Smallholder farmer,False,Makueni,Vegetables,planting,short_rains,feature_phone,ussd,en,low,19279,True,False,True,True,False,False,none,False,none,,False,none,True,3,medium,True,high,medium,volatile,medium,high,high,medium,high,high,0.5031,late,0
SYN-18653,male,65,False,False,,Smallholder farmer,False,Bungoma,Beans,harvest,dry_season,feature_phone,ussd,en,high,4312,True,False,False,False,False,True,weak,True,medium,56.0,False,none,True,1,low,False,high,medium,moderate,weak,low,medium,low,medium,low,0.7261,late,0
SYN-25942,female,38,False,False,,Women farmer,False,Makueni,Maize,harvest,long_rains,feature_phone,ussd,sw,medium,10803,False,False,False,True,False,True,weak,False,none,,False,none,True,3,medium,False,high,none,volatile,strong,high,medium,medium,medium,high,0.458,restructured,0
SYN-10914,male,58,False,False,,Smallholder farmer,True,Uasin Gishu,Potatoes,vegetative,long_rains,smartphone,app,sw,medium,15995,False,False,False,False,False,True,strong,True,medium,63.0,False,none,True,1,low,False,high,medium,moderate,strong,high,medium,medium,medium,high,0.7015,on_time,1
SYN-24578,male,51,False,False,,Smallholder farmer,False,Nakuru,Sorghum,vegetative,long_rains,shared_phone,ussd,en,medium,5211,True,False,True,True,False,True,medium,True,medium,73.0,True,medium,True,2,medium,True,unknown,medium,volatile,strong,low,high,low,high,low,0.974,on_time,1
SYN-03770,male,60,False,False,,Smallholder farmer,True,Kisumu,Beans,flowering,long_rains,feature_phone,ussd,sw,medium,8226,False,False,False,False,False,False,none,False,none,,False,none,True,1,low,False,medium,strong,volatile,medium,high,low,medium,low,high,0.1088,late,0
SYN-28386,female,56,False,False,,Women farmer,False,Nakuru,Sorghum,planting,dry_season,feature_phone,ussd,sw,high,8863,False,False,False,True,True,True,weak,True,medium,93.0,True,strong,True,2,medium,False,low,medium,moderate,weak,low,high,low,high,low,0.9532,early,1
SYN-19739,female,47,False,False,,Women farmer,True,Kakamega,Maize,flowering,dry_season,feature_phone,ussd,en,low,9677,True,False,False,False,False,True,weak,True,medium,58.0,False,none,True,2,medium,True,medium,medium,stable,medium,low,medium,low,low,low,0.9777,fully_repaid,1
SYN-29829,male,63,False,False,,Smallholder farmer,False,Uasin Gishu,Maize,planting,short_rains,feature_phone,ussd,en,medium,13868,False,False,False,True,False,True,weak,True,medium,68.0,False,none,True,7,high,False,medium,medium,volatile,medium,medium,low,high,none,medium,0.69,on_time,1
SYN-27105,male,46,False,False,,Smallholder farmer,False,Makueni,Maize,planting,long_rains,feature_phone,ussd,en,medium,7493,False,False,False,False,False,True,medium,False,none,,False,none,True,5,high,False,medium,strong,stable,strong,medium,medium,medium,medium,medium,0.7798,defaulted,0
SYN-29371,female,65,False,False,,Women farmer,False,Bungoma,Potatoes,vegetative,short_rains,feature_phone,ussd,en,medium,10653,True,False,False,True,True,True,strong,True,strong,71.0,True,medium,True,1,low,True,low,medium,moderate,none,high,high,high,none,high,0.9331,on_time,1
SYN-10615,male,28,True,False,,Youth farmer,False,Uasin Gishu,Vegetables,flowering,short_rains,smartphone,app,en,medium,19221,True,False,False,False,False,True,strong,True,medium,62.0,False,none,True,2,medium,False,medium,weak,moderate,strong,high,high,high,medium,high,0.8851,on_time,1
SYN-00466,female,56,False,False,,Women farmer,False,Nakuru,Vegetables,vegetative,long_rains,feature_phone,ussd,sw,medium,19186,False,False,True,False,False,False,none,False,none,,False,none,True,1,low,False,high,weak,unknown,strong,medium,medium,medium,medium,medium,0.2379,late,0
SYN-07562,female,40,False,False,,Women farmer,False,Kakamega,Vegetables,vegetative,long_rains,smartphone,ussd,en,low,16396,False,False,False,False,True,True,weak,True,strong,83.0,True,medium,True,1,low,False,low,strong,moderate,strong,medium,medium,high,medium,medium,0.617,on_time,1
SYN-13913,male,46,False,True,other,PWD farmer,True,Kisumu,Vegetables,planting,dry_season,feature_phone,ussd,sw,low,15861,False,True,False,False,False,True,medium,False,none,,False,none,True,1,low,False,medium,weak,moderate,none,low,high,medium,high,low,0.0792,late,0
SYN-11807,male,23,True,False,,Youth farmer,False,Kisumu,Maize,vegetative,long_rains,smartphone,ussd,en,low,6933,True,False,False,False,True,True,medium,False,none,,True,weak,True,2,medium,True,low,medium,stable,strong,low,medium,high,medium,low,0.8917,on_time,1
SYN-03643,female,64,False,False,,Women farmer,True,Nakuru,Vegetables,flowering,short_rains,shared_phone,ussd,en,medium,12590,False,False,True,False,True,False,none,True,medium,60.0,True,strong,True,2,medium,False,medium,strong,volatile,medium,medium,low,low,none,medium,0.7683,fully_repaid,1
SYN-14523,male,61,False,False,,Smallholder farmer,True,Machakos,Sorghum,vegetative,short_rains,feature_phone,ussd,en,high,9050,True,False,False,True,False,True,weak,False,none,,False,none,False,0,none,True,low,weak,moderate,strong,medium,high,low,high,medium,0.7131,late,0
SYN-02233,female,28,True,False,,Youth farmer,False,Kakamega,Beans,harvest,dry_season,feature_phone,ussd,en,medium,8929,False,False,False,True,False,True,weak,True,weak,53.0,False,none,True,1,low,False,medium,weak,unknown,strong,high,medium,low,low,high,0.4346,late,0
SYN-01657,male,28,True,False,,Youth farmer,False,Machakos,Beans,harvest,long_rains,shared_phone,ussd,en,medium,7447,True,False,False,True,False,True,medium,False,none,,False,none,False,0,none,False,high,none,moderate,weak,high,medium,high,low,high,0.246,late,0
SYN-24696,female,22,True,False,,Youth farmer,False,Bungoma,Maize,harvest,dry_season,feature_phone,ussd,sw,high,6858,False,False,False,False,False,True,strong,True,strong,86.0,False,none,True,2,medium,True,unknown,weak,stable,none,medium,medium,medium,none,medium,0.7615,fully_repaid,1
SYN-13080,female,28,True,False,,Youth farmer,False,Kakamega,Beans,vegetative,short_rains,feature_phone,ussd,sw,high,6698,True,True,False,True,False,False,none,False,none,,False,none,True,2,medium,False,high,none,volatile,none,high,medium,low,none,high,0.2898,defaulted,0
SYN-19493,female,56,False,False,,Women farmer,False,Machakos,Maize,vegetative,long_rains,feature_phone,ussd,sw,medium,7173,False,False,False,False,False,True,weak,True,strong,74.0,False,none,True,1,low,True,unknown,weak,unknown,none,low,high,medium,high,low,0.1692,restructured,0
SYN-06432,female,24,True,False,,Youth farmer,True,Machakos,Sorghum,harvest,long_rains,smartphone,ussd,sw,medium,11387,False,False,False,False,True,True,strong,False,none,,True,strong,True,2,medium,True,high,none,volatile,strong,high,medium,medium,medium,high,0.6362,defaulted,0
SYN-06790,male,30,True,False,,Youth farmer,False,Nakuru,Beans,planting,short_rains,feature_phone,ussd,en,low,7945,True,True,True,False,True,False,none,True,medium,69.0,True,medium,True,3,medium,True,high,weak,volatile,weak,high,low,medium,none,high,0.7883,on_time,1
SYN-25747,male,31,True,False,,Youth farmer,False,Kakamega,Vegetables,vegetative,short_rains,shared_phone,ussd,sw,medium,27533,True,False,False,True,True,False,none,False,none,,True,medium,True,3,medium,True,medium,strong,unknown,weak,low,high,medium,high,low,0.7232,fully_repaid,1
SYN-04588,female,31,True,False,,Youth farmer,False,Bungoma,Beans,planting,long_rains,smartphone,sms,en,medium,9245,True,False,True,False,False,False,none,False,none,,True,strong,True,1,low,False,high,weak,volatile,none,low,medium,medium,low,low,0.3862,on_time,1
SYN-14641,female,46,False,False,,Women farmer,True,Uasin Gishu,Maize,harvest,dry_season,feature_phone,ussd,en,medium,14442,True,False,False,False,False,False,none,False,none,,False,none,True,3,medium,False,low,medium,unknown,strong,medium,high,medium,high,medium,0.1791,late,0
SYN-18362,male,52,False,False,,Smallholder farmer,True,Kakamega,Maize,vegetative,long_rains,shared_phone,ussd,sw,low,7688,False,False,False,False,False,True,strong,True,medium,61.0,False,none,False,0,none,False,medium,weak,moderate,strong,medium,medium,medium,low,medium,0.8107,fully_repaid,1
SYN-12400,male,32,True,False,,Youth farmer,False,Kakamega,Vegetables,vegetative,long_rains,feature_phone,ussd,en,high,5929,True,False,True,False,False,True,medium,False,none,,False,none,True,1,low,False,medium,weak,moderate,medium,low,medium,low,low,low,0.7256,defaulted,0
SYN-26329,female,23,True,False,,Youth farmer,False,Machakos,Beans,planting,dry_season,feature_phone,ussd,en,medium,9467,False,False,True,True,True,True,weak,True,strong,79.0,True,strong,True,4,high,True,high,medium,moderate,weak,high,high,low,high,high,0.9671,on_time,1
SYN-20147,female,59,False,False,,Women farmer,True,Nakuru,Tomatoes,vegetative,short_rains,smartphone,ussd,sw,medium,25525,True,False,True,False,True,True,weak,True,medium,74.0,True,strong,True,5,high,False,high,medium,volatile,none,low,low,medium,none,low,0.9671,early,1
SYN-22268,male,53,False,False,,Smallholder farmer,False,Bungoma,Potatoes,flowering,long_rains,smartphone,app,en,medium,15859,False,True,False,True,False,True,medium,False,none,,False,none,True,1,low,True,medium,medium,volatile,medium,low,high,medium,high,low,0.0859,late,0
SYN-14945,female,22,True,False,,Youth farmer,False,Kakamega,Potatoes,harvest,dry_season,smartphone,ussd,en,medium,23821,False,False,True,False,False,False,none,False,none,,False,none,True,2,medium,False,low,none,unknown,strong,medium,medium,medium,medium,medium,0.0976,defaulted,0
SYN-08287,female,28,True,False,,Youth farmer,False,Uasin Gishu,Vegetables,flowering,short_rains,feature_phone,ussd,en,high,16727,True,False,False,True,True,True,strong,True,strong,83.0,True,medium,True,7,high,False,medium,medium,volatile,none,medium,medium,medium,low,medium,0.979,fully_repaid,1
SYN-14829,female,58,False,False,,Women farmer,False,Bungoma,Tomatoes,harvest,long_rains,feature_phone,ussd,sw,medium,15797,True,False,True,False,False,True,medium,False,none,,False,none,True,1,low,False,low,weak,volatile,medium,low,low,high,low,low,0.6101,on_time,1
SYN-28633,male,65,False,False,,Smallholder farmer,False,Machakos,Maize,flowering,short_rains,feature_phone,ussd,en,high,8308,False,True,False,True,True,False,none,False,none,,True,medium,False,0,none,False,low,weak,stable,none,high,low,medium,low,high,0.1092,defaulted,0
SYN-17444,female,32,True,False,,Youth farmer,False,Makueni,Maize,vegetative,long_rains,smartphone,ussd,en,medium,10764,False,False,False,True,False,False,none,False,none,,False,none,True,3,medium,True,low,weak,volatile,none,medium,medium,medium,medium,medium,0.1006,defaulted,0
SYN-04680,male,64,False,False,,Smallholder farmer,False,Kisumu,Beans,planting,long_rains,feature_phone,ussd,en,medium,3087,True,False,True,False,True,False,none,True,medium,76.0,True,medium,True,2,medium,False,unknown,strong,stable,none,medium,high,medium,high,medium,0.75,late,0
SYN-00395,male,23,True,False,,Youth farmer,False,Kisumu,Maize,flowering,short_rains,smartphone,ussd,sw,high,3000,False,True,False,False,False,False,none,False,none,,False,none,True,3,medium,False,medium,none,stable,strong,medium,medium,medium,medium,medium,0.1677,early,1
SYN-21465,male,45,False,False,,Smallholder farmer,True,Kakamega,Potatoes,harvest,short_rains,smartphone,ussd,en,high,17117,True,False,True,False,False,True,strong,False,none,,False,none,True,2,medium,True,unknown,strong,moderate,none,low,medium,medium,medium,low,0.7027,defaulted,0
SYN-18115,male,26,True,False,,Youth farmer,False,Uasin Gishu,Maize,planting,long_rains,smartphone,ussd,en,high,8716,True,False,True,False,False,True,weak,False,none,,False,none,True,1,low,False,high,medium,unknown,medium,high,medium,high,low,high,0.4476,defaulted,0
SYN-16942,male,29,True,False,,Youth farmer,False,Uasin Gishu,Sorghum,planting,short_rains,smartphone,app,sw,high,5504,False,False,True,True,True,True,strong,False,none,,True,medium,True,3,medium,True,medium,strong,moderate,none,low,high,medium,low,low,0.9595,fully_repaid,1
SYN-26392,female,32,True,False,,Youth farmer,True,Machakos,Vegetables,vegetative,long_rains,feature_phone,ussd,en,high,14771,True,False,False,False,True,False,none,True,medium,66.0,True,medium,True,1,low,False,high,medium,volatile,weak,low,low,medium,low,low,0.7267,defaulted,0
SYN-28969,male,23,True,False,,Youth farmer,False,Bungoma,Vegetables,planting,short_rains,feature_phone,ussd,sw,medium,20550,False,False,False,True,True,False,none,True,strong,76.0,True,weak,True,1,low,True,low,none,unknown,weak,medium,medium,low,low,medium,0.5936,late,0
SYN-02244,male,58,False,False,,Smallholder farmer,False,Kakamega,Sorghum,flowering,short_rains,feature_phone,ussd,en,medium,3927,True,False,True,False,False,True,strong,True,medium,51.0,False,none,True,2,medium,False,high,none,volatile,weak,high,high,medium,high,high,0.4776,defaulted,0
SYN-20310,female,22,True,False,,Youth farmer,False,Kisumu,Potatoes,vegetative,short_rains,feature_phone,ussd,en,high,23866,True,False,False,False,True,False,none,True,strong,90.0,True,medium,True,7,high,True,medium,strong,volatile,none,medium,low,low,low,medium,0.8592,fully_repaid,1
SYN-12985,female,40,False,False,,Women farmer,False,Kisumu,Beans,flowering,dry_season,smartphone,sms,en,medium,8783,True,False,False,False,False,True,weak,True,weak,59.0,True,medium,False,0,none,True,unknown,none,moderate,medium,high,low,medium,low,high,0.6279,on_time,1
SYN-22362,female,58,False,False,,Women farmer,False,Makueni,Maize,harvest,dry_season,smartphone,ussd,sw,medium,5771,True,False,False,False,False,True,medium,False,none,,False,none,True,2,medium,True,high,strong,volatile,none,high,medium,medium,low,high,0.8335,late,0
SYN-26662,female,49,False,False,,Women farmer,False,Kakamega,Potatoes,vegetative,long_rains,smartphone,ussd,en,medium,15683,True,False,False,True,True,True,weak,False,none,,True,strong,True,3,medium,False,low,medium,volatile,weak,medium,medium,medium,medium,medium,0.8358,restructured,0
SYN-25251,female,30,True,False,,Youth farmer,False,Kakamega,Potatoes,flowering,short_rains,shared_phone,ussd,en,high,10282,True,False,False,True,True,True,medium,True,strong,100.0,True,medium,True,7,high,False,medium,strong,stable,medium,medium,high,medium,medium,medium,0.9956,fully_repaid,1
SYN-05044,male,48,False,False,,Smallholder farmer,False,Machakos,Potatoes,flowering,long_rains,feature_phone,ussd,sw,low,11463,False,False,True,False,True,True,strong,False,none,,True,medium,True,2,medium,False,unknown,none,moderate,medium,high,medium,medium,low,high,0.6769,defaulted,0
SYN-28144,male,28,True,False,,Youth farmer,False,Nakuru,Tomatoes,flowering,long_rains,feature_phone,ussd,en,low,21288,True,False,True,True,False,True,medium,False,none,,False,none,True,2,medium,True,high,weak,stable,weak,high,medium,medium,none,high,0.8939,fully_repaid,1
SYN-15612,male,43,False,False,,Smallholder farmer,False,Kisumu,Beans,vegetative,long_rains,feature_phone,ussd,sw,medium,3732,True,False,True,True,True,True,medium,False,none,,True,medium,True,1,low,False,medium,medium,volatile,medium,medium,low,medium,low,medium,0.817,early,1
SYN-29013,male,60,False,False,,Smallholder farmer,True,Makueni,Beans,harvest,long_rains,smartphone,ussd,en,high,7706,True,False,False,False,False,True,medium,False,none,,True,medium,True,3,medium,False,low,medium,volatile,medium,medium,medium,medium,low,medium,0.6553,on_time,1
